sequence,object_type,object_category,primary_challenge,difficulty,condition,severity,conf_thr,retention,retention_anyclass,mean_iou,mean_conf,det_per_frame,ref_objects
Biker,person,person,occlusion,medium,gaussian_blur,9,0.55,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,9,0.6,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,9,0.65,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,9,0.7,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,9,0.75,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,9,0.8,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,9,0.85,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,9,0.9,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,9,0.95,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,9,1.0,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.05,0.0,0.0,0.0,0.0,0.222,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.1,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.15,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.2,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.25,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.3,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.35,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.4,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.45,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.5,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.55,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.6,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.65,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.7,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.75,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.8,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.85,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.9,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,0.95,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,gaussian_blur,12,1.0,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,1.0,0.05,1.0,1.0,1.0,0.618,5.167,31
Biker,person,person,occlusion,medium,brightness,1.0,0.1,1.0,1.0,1.0,0.618,3.278,31
Biker,person,person,occlusion,medium,brightness,1.0,0.15,1.0,1.0,1.0,0.618,2.278,31
Biker,person,person,occlusion,medium,brightness,1.0,0.2,1.0,1.0,1.0,0.618,1.889,31
Biker,person,person,occlusion,medium,brightness,1.0,0.25,1.0,1.0,1.0,0.618,1.722,31
Biker,person,person,occlusion,medium,brightness,1.0,0.3,0.9032,0.9032,1.0,0.6552,1.556,31
Biker,person,person,occlusion,medium,brightness,1.0,0.35,0.7742,0.7742,1.0,0.7098,1.333,31
Biker,person,person,occlusion,medium,brightness,1.0,0.4,0.7097,0.7097,1.0,0.7414,1.222,31
Biker,person,person,occlusion,medium,brightness,1.0,0.45,0.6452,0.6452,1.0,0.7723,1.111,31
Biker,person,person,occlusion,medium,brightness,1.0,0.5,0.6129,0.6129,1.0,0.789,1.056,31
Biker,person,person,occlusion,medium,brightness,1.0,0.55,0.5806,0.5806,1.0,0.8041,1.0,31
Biker,person,person,occlusion,medium,brightness,1.0,0.6,0.5806,0.5806,1.0,0.8041,1.0,31
Biker,person,person,occlusion,medium,brightness,1.0,0.65,0.5806,0.5806,1.0,0.8041,1.0,31
Biker,person,person,occlusion,medium,brightness,1.0,0.7,0.5161,0.5161,1.0,0.8192,0.889,31
Biker,person,person,occlusion,medium,brightness,1.0,0.75,0.4839,0.4839,1.0,0.8244,0.833,31
Biker,person,person,occlusion,medium,brightness,1.0,0.8,0.3871,0.3871,1.0,0.833,0.667,31
Biker,person,person,occlusion,medium,brightness,1.0,0.85,0.0323,0.0323,1.0,0.8782,0.056,31
Biker,person,person,occlusion,medium,brightness,1.0,0.9,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,1.0,0.95,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,0.7,0.05,1.0,1.0,0.952,0.5975,4.944,31
Biker,person,person,occlusion,medium,brightness,0.7,0.1,1.0,1.0,0.952,0.5975,3.0,31
Biker,person,person,occlusion,medium,brightness,0.7,0.15,0.9355,0.9355,0.9533,0.6318,2.111,31
Biker,person,person,occlusion,medium,brightness,0.7,0.2,0.8387,0.8387,0.9629,0.6844,1.667,31
Biker,person,person,occlusion,medium,brightness,0.7,0.25,0.8065,0.8065,0.9675,0.7026,1.5,31
Biker,person,person,occlusion,medium,brightness,0.7,0.3,0.7419,0.7419,0.9717,0.7402,1.278,31
Biker,person,person,occlusion,medium,brightness,0.7,0.35,0.7097,0.7097,0.9782,0.7591,1.222,31
Biker,person,person,occlusion,medium,brightness,0.7,0.4,0.6452,0.6452,0.9784,0.7984,1.111,31
Biker,person,person,occlusion,medium,brightness,0.7,0.45,0.6452,0.6452,0.9784,0.7984,1.111,31
Biker,person,person,occlusion,medium,brightness,0.7,0.5,0.6129,0.6129,0.9789,0.8145,1.056,31
Biker,person,person,occlusion,medium,brightness,0.7,0.55,0.6129,0.6129,0.9789,0.8145,1.056,31
Biker,person,person,occlusion,medium,brightness,0.7,0.6,0.6129,0.6129,0.9789,0.8145,1.056,31
Biker,person,person,occlusion,medium,brightness,0.7,0.65,0.5806,0.5806,0.9803,0.8263,1.0,31
Biker,person,person,occlusion,medium,brightness,0.7,0.7,0.5484,0.5484,0.9826,0.8338,0.944,31
Biker,person,person,occlusion,medium,brightness,0.7,0.75,0.5484,0.5484,0.9826,0.8338,0.944,31
Biker,person,person,occlusion,medium,brightness,0.7,0.8,0.4516,0.4516,0.9862,0.8424,0.778,31
Biker,person,person,occlusion,medium,brightness,0.7,0.85,0.1613,0.1613,0.9853,0.863,0.278,31
Biker,person,person,occlusion,medium,brightness,0.7,0.9,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,0.7,0.95,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,0.7,1.0,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,0.5,0.05,1.0,1.0,0.9312,0.5979,4.722,31
Biker,person,person,occlusion,medium,brightness,0.5,0.1,1.0,1.0,0.9312,0.5979,3.167,31
Biker,person,person,occlusion,medium,brightness,0.5,0.15,0.8065,0.8065,0.9476,0.711,2.111,31
Biker,person,person,occlusion,medium,brightness,0.5,0.2,0.7742,0.7742,0.95,0.7334,1.722,31
Biker,person,person,occlusion,medium,brightness,0.5,0.25,0.7419,0.7419,0.9554,0.7545,1.5,31
Biker,person,person,occlusion,medium,brightness,0.5,0.3,0.7419,0.7419,0.9554,0.7545,1.389,31
Biker,person,person,occlusion,medium,brightness,0.5,0.35,0.7419,0.7419,0.9554,0.7545,1.278,31
Biker,person,person,occlusion,medium,brightness,0.5,0.4,0.6452,0.6452,0.9671,0.8125,1.111,31
Biker,person,person,occlusion,medium,brightness,0.5,0.45,0.6452,0.6452,0.9671,0.8125,1.111,31
Biker,person,person,occlusion,medium,brightness,0.5,0.5,0.6452,0.6452,0.9671,0.8125,1.111,31
Biker,person,person,occlusion,medium,brightness,0.5,0.55,0.6129,0.6129,0.9683,0.8278,1.056,31
Biker,person,person,occlusion,medium,brightness,0.5,0.6,0.6129,0.6129,0.9683,0.8278,1.056,31
Biker,person,person,occlusion,medium,brightness,0.5,0.65,0.6129,0.6129,0.9683,0.8278,1.056,31
Biker,person,person,occlusion,medium,brightness,0.5,0.7,0.6129,0.6129,0.9683,0.8278,1.056,31
Biker,person,person,occlusion,medium,brightness,0.5,0.75,0.5806,0.5806,0.9704,0.8339,1.0,31
Biker,person,person,occlusion,medium,brightness,0.5,0.8,0.4516,0.4516,0.9776,0.8486,0.778,31
Biker,person,person,occlusion,medium,brightness,0.5,0.85,0.129,0.129,0.9805,0.8774,0.222,31
Biker,person,person,occlusion,medium,brightness,0.5,0.9,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,0.5,0.95,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,0.5,1.0,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,0.35,0.05,1.0,1.0,0.9163,0.5866,5.222,31
Biker,person,person,occlusion,medium,brightness,0.35,0.1,0.8387,0.871,0.9215,0.6828,2.833,31
Biker,person,person,occlusion,medium,brightness,0.35,0.15,0.7742,0.7742,0.9287,0.7296,2.056,31
Biker,person,person,occlusion,medium,brightness,0.35,0.2,0.7742,0.7742,0.9287,0.7296,1.778,31
Biker,person,person,occlusion,medium,brightness,0.35,0.25,0.7419,0.7419,0.9371,0.7512,1.556,31
Biker,person,person,occlusion,medium,brightness,0.35,0.3,0.7419,0.7419,0.9371,0.7512,1.444,31
Biker,person,person,occlusion,medium,brightness,0.35,0.35,0.7097,0.7097,0.9394,0.7698,1.389,31
Biker,person,person,occlusion,medium,brightness,0.35,0.4,0.6452,0.6452,0.955,0.8097,1.167,31
Biker,person,person,occlusion,medium,brightness,0.35,0.45,0.6452,0.6452,0.955,0.8097,1.111,31
Biker,person,person,occlusion,medium,brightness,0.35,0.5,0.6452,0.6452,0.955,0.8097,1.111,31
Biker,person,person,occlusion,medium,brightness,0.35,0.55,0.6129,0.6129,0.9564,0.8246,1.056,31
Biker,person,person,occlusion,medium,brightness,0.35,0.6,0.6129,0.6129,0.9564,0.8246,1.056,31
Biker,person,person,occlusion,medium,brightness,0.35,0.65,0.6129,0.6129,0.9564,0.8246,1.056,31
Biker,person,person,occlusion,medium,brightness,0.35,0.7,0.5806,0.5806,0.9566,0.8323,1.0,31
Biker,person,person,occlusion,medium,brightness,0.35,0.75,0.5161,0.5161,0.9619,0.8459,0.889,31
Biker,person,person,occlusion,medium,brightness,0.35,0.8,0.5161,0.5161,0.9619,0.8459,0.889,31
Biker,person,person,occlusion,medium,brightness,0.35,0.85,0.2258,0.2258,0.9667,0.8681,0.389,31
Biker,person,person,occlusion,medium,brightness,0.35,0.9,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,0.35,0.95,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,0.35,1.0,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,0.2,0.05,0.7742,0.7742,0.8859,0.6936,5.611,31
Biker,person,person,occlusion,medium,brightness,0.2,0.1,0.7742,0.7742,0.8859,0.6936,3.333,31
Biker,person,person,occlusion,medium,brightness,0.2,0.15,0.7742,0.7742,0.8859,0.6936,2.222,31
Biker,person,person,occlusion,medium,brightness,0.2,0.2,0.6774,0.6774,0.9292,0.7664,1.722,31
Biker,person,person,occlusion,medium,brightness,0.2,0.25,0.6774,0.6774,0.9292,0.7664,1.5,31
Biker,person,person,occlusion,medium,brightness,0.2,0.3,0.6774,0.6774,0.9292,0.7664,1.333,31
Biker,person,person,occlusion,medium,brightness,0.2,0.35,0.6774,0.6774,0.9292,0.7664,1.333,31
Biker,person,person,occlusion,medium,brightness,0.2,0.4,0.6452,0.6452,0.9291,0.7871,1.222,31
Biker,person,person,occlusion,medium,brightness,0.2,0.45,0.6452,0.6452,0.9291,0.7871,1.167,31
Biker,person,person,occlusion,medium,brightness,0.2,0.5,0.6129,0.6129,0.9321,0.8031,1.056,31
Biker,person,person,occlusion,medium,brightness,0.2,0.55,0.5806,0.5806,0.94,0.8182,1.0,31
Biker,person,person,occlusion,medium,brightness,0.2,0.6,0.5806,0.5806,0.94,0.8182,1.0,31
Biker,person,person,occlusion,medium,brightness,0.2,0.65,0.5806,0.5806,0.94,0.8182,1.0,31
Biker,person,person,occlusion,medium,brightness,0.2,0.7,0.5806,0.5806,0.94,0.8182,1.0,31
Biker,person,person,occlusion,medium,brightness,0.2,0.75,0.5484,0.5484,0.9428,0.8223,0.944,31
Biker,person,person,occlusion,medium,brightness,0.2,0.8,0.3548,0.3548,0.9407,0.8466,0.611,31
Biker,person,person,occlusion,medium,brightness,0.2,0.85,0.129,0.129,0.9461,0.8687,0.222,31
Biker,person,person,occlusion,medium,brightness,0.2,0.9,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,0.2,0.95,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,0.2,1.0,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,1.3,0.05,1.0,1.0,0.9593,0.6026,5.278,31
Biker,person,person,occlusion,medium,brightness,1.3,0.1,1.0,1.0,0.9593,0.6026,3.556,31
Biker,person,person,occlusion,medium,brightness,1.3,0.15,1.0,1.0,0.9593,0.6026,2.389,31
Biker,person,person,occlusion,medium,brightness,1.3,0.2,0.9355,0.9355,0.9675,0.6319,1.833,31
Biker,person,person,occlusion,medium,brightness,1.3,0.25,0.871,0.871,0.9684,0.6608,1.556,31
Biker,person,person,occlusion,medium,brightness,1.3,0.3,0.8065,0.8065,0.9688,0.6917,1.389,31
Biker,person,person,occlusion,medium,brightness,1.3,0.35,0.7742,0.7742,0.9699,0.7068,1.333,31
Biker,person,person,occlusion,medium,brightness,1.3,0.4,0.6774,0.6774,0.9721,0.7556,1.167,31
Biker,person,person,occlusion,medium,brightness,1.3,0.45,0.6129,0.6129,0.9768,0.7906,1.056,31
Biker,person,person,occlusion,medium,brightness,1.3,0.5,0.5806,0.5806,0.9765,0.8077,1.0,31
Biker,person,person,occlusion,medium,brightness,1.3,0.55,0.5806,0.5806,0.9765,0.8077,1.0,31
Biker,person,person,occlusion,medium,brightness,1.3,0.6,0.5806,0.5806,0.9765,0.8077,1.0,31
Biker,person,person,occlusion,medium,brightness,1.3,0.65,0.5806,0.5806,0.9765,0.8077,1.0,31
Biker,person,person,occlusion,medium,brightness,1.3,0.7,0.5484,0.5484,0.9817,0.8147,0.944,31
Biker,person,person,occlusion,medium,brightness,1.3,0.75,0.5161,0.5161,0.9822,0.8191,0.889,31
Biker,person,person,occlusion,medium,brightness,1.3,0.8,0.3871,0.3871,0.98,0.8313,0.667,31
Biker,person,person,occlusion,medium,brightness,1.3,0.85,0.0645,0.0645,0.9791,0.8658,0.111,31
Biker,person,person,occlusion,medium,brightness,1.3,0.9,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,1.3,0.95,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,1.3,1.0,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,1.6,0.05,0.9355,1.0,0.8946,0.5794,5.556,31
Biker,person,person,occlusion,medium,brightness,1.6,0.1,0.9355,1.0,0.8946,0.5794,3.333,31
Biker,person,person,occlusion,medium,brightness,1.6,0.15,0.8065,0.871,0.9106,0.6514,2.333,31
Biker,person,person,occlusion,medium,brightness,1.6,0.2,0.7742,0.7742,0.9256,0.6707,1.722,31
Biker,person,person,occlusion,medium,brightness,1.6,0.25,0.7097,0.7419,0.927,0.7128,1.444,31
Biker,person,person,occlusion,medium,brightness,1.6,0.3,0.6774,0.7097,0.929,0.7329,1.278,31
Biker,person,person,occlusion,medium,brightness,1.6,0.35,0.6774,0.7097,0.929,0.7329,1.222,31
Biker,person,person,occlusion,medium,brightness,1.6,0.4,0.6129,0.6452,0.9264,0.7704,1.111,31
Biker,person,person,occlusion,medium,brightness,1.6,0.45,0.6129,0.6129,0.9264,0.7704,1.056,31
Biker,person,person,occlusion,medium,brightness,1.6,0.5,0.6129,0.6129,0.9264,0.7704,1.056,31
Biker,person,person,occlusion,medium,brightness,1.6,0.55,0.6129,0.6129,0.9264,0.7704,1.056,31
Biker,person,person,occlusion,medium,brightness,1.6,0.6,0.5806,0.5806,0.9293,0.7825,1.0,31
Biker,person,person,occlusion,medium,brightness,1.6,0.65,0.5484,0.5484,0.9315,0.7919,0.944,31
Biker,person,person,occlusion,medium,brightness,1.6,0.7,0.5161,0.5161,0.9296,0.7997,0.889,31
Biker,person,person,occlusion,medium,brightness,1.6,0.75,0.4516,0.4516,0.9237,0.8111,0.778,31
Biker,person,person,occlusion,medium,brightness,1.6,0.8,0.3226,0.3226,0.9115,0.8237,0.556,31
Biker,person,person,occlusion,medium,brightness,1.6,0.85,0.0323,0.0323,0.9701,0.8562,0.056,31
Biker,person,person,occlusion,medium,brightness,1.6,0.9,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,1.6,0.95,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,1.6,1.0,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,2.0,0.05,0.8065,1.0,0.8913,0.5864,6.778,31
Biker,person,person,occlusion,medium,brightness,2.0,0.1,0.7742,0.9677,0.9001,0.6087,3.389,31
Biker,person,person,occlusion,medium,brightness,2.0,0.15,0.7097,0.9032,0.9089,0.6518,2.722,31
Biker,person,person,occlusion,medium,brightness,2.0,0.2,0.7097,0.7742,0.9089,0.6518,2.0,31
Biker,person,person,occlusion,medium,brightness,2.0,0.25,0.7097,0.7419,0.9089,0.6518,1.611,31
Biker,person,person,occlusion,medium,brightness,2.0,0.3,0.7097,0.7419,0.9089,0.6518,1.556,31
Biker,person,person,occlusion,medium,brightness,2.0,0.35,0.6129,0.6452,0.9076,0.7025,1.333,31
Biker,person,person,occlusion,medium,brightness,2.0,0.4,0.5806,0.6129,0.9129,0.7206,1.167,31
Biker,person,person,occlusion,medium,brightness,2.0,0.45,0.5484,0.5484,0.915,0.7369,1.056,31
Biker,person,person,occlusion,medium,brightness,2.0,0.5,0.5484,0.5484,0.915,0.7369,1.0,31
Biker,person,person,occlusion,medium,brightness,2.0,0.55,0.5161,0.5161,0.915,0.7508,0.944,31
Biker,person,person,occlusion,medium,brightness,2.0,0.6,0.4839,0.4839,0.9143,0.7614,0.889,31
Biker,person,person,occlusion,medium,brightness,2.0,0.65,0.3871,0.3871,0.9221,0.7981,0.722,31
Biker,person,person,occlusion,medium,brightness,2.0,0.7,0.3548,0.3548,0.9216,0.8071,0.667,31
Biker,person,person,occlusion,medium,brightness,2.0,0.75,0.3226,0.3226,0.9184,0.8149,0.556,31
Biker,person,person,occlusion,medium,brightness,2.0,0.8,0.2581,0.2581,0.9156,0.8265,0.444,31
Biker,person,person,occlusion,medium,brightness,2.0,0.85,0.0323,0.0323,0.8981,0.8537,0.056,31
Biker,person,person,occlusion,medium,brightness,2.0,0.9,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,2.0,0.95,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,2.0,1.0,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,2.5,0.05,0.7097,0.9032,0.8198,0.5389,7.222,31
Biker,person,person,occlusion,medium,brightness,2.5,0.1,0.6774,0.7742,0.835,0.5619,3.556,31
Biker,person,person,occlusion,medium,brightness,2.5,0.15,0.6774,0.7097,0.835,0.5619,2.667,31
Biker,person,person,occlusion,medium,brightness,2.5,0.2,0.6452,0.6452,0.8502,0.5816,2.111,31
Biker,person,person,occlusion,medium,brightness,2.5,0.25,0.6452,0.6452,0.8502,0.5816,1.667,31
Biker,person,person,occlusion,medium,brightness,2.5,0.3,0.6129,0.6129,0.8474,0.5969,1.333,31
Biker,person,person,occlusion,medium,brightness,2.5,0.35,0.5484,0.5484,0.8612,0.6281,1.222,31
Biker,person,person,occlusion,medium,brightness,2.5,0.4,0.3871,0.4194,0.8717,0.7347,0.944,31
Biker,person,person,occlusion,medium,brightness,2.5,0.45,0.3548,0.3871,0.8753,0.7629,0.889,31
Biker,person,person,occlusion,medium,brightness,2.5,0.5,0.3548,0.3871,0.8753,0.7629,0.833,31
Biker,person,person,occlusion,medium,brightness,2.5,0.55,0.3548,0.3548,0.8753,0.7629,0.667,31
Biker,person,person,occlusion,medium,brightness,2.5,0.6,0.3548,0.3548,0.8753,0.7629,0.667,31
Biker,person,person,occlusion,medium,brightness,2.5,0.65,0.3226,0.3226,0.8726,0.7789,0.611,31
Biker,person,person,occlusion,medium,brightness,2.5,0.7,0.2903,0.2903,0.8782,0.7917,0.5,31
Biker,person,person,occlusion,medium,brightness,2.5,0.75,0.2581,0.2581,0.876,0.8022,0.444,31
Biker,person,person,occlusion,medium,brightness,2.5,0.8,0.129,0.129,0.9066,0.8299,0.222,31
Biker,person,person,occlusion,medium,brightness,2.5,0.85,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,2.5,0.9,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,2.5,0.95,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,2.5,1.0,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,3.0,0.05,0.4839,0.5806,0.7911,0.5532,5.167,31
Biker,person,person,occlusion,medium,brightness,3.0,0.1,0.4839,0.5484,0.7911,0.5532,3.278,31
Biker,person,person,occlusion,medium,brightness,3.0,0.15,0.4839,0.5161,0.7911,0.5532,2.278,31
Biker,person,person,occlusion,medium,brightness,3.0,0.2,0.4194,0.5161,0.8013,0.6126,1.722,31
Biker,person,person,occlusion,medium,brightness,3.0,0.25,0.4194,0.5161,0.8013,0.6126,1.5,31
Biker,person,person,occlusion,medium,brightness,3.0,0.3,0.3871,0.4839,0.8236,0.6403,1.222,31
Biker,person,person,occlusion,medium,brightness,3.0,0.35,0.3226,0.4194,0.8325,0.7055,1.056,31
Biker,person,person,occlusion,medium,brightness,3.0,0.4,0.3226,0.4194,0.8325,0.7055,0.944,31
Biker,person,person,occlusion,medium,brightness,3.0,0.45,0.3226,0.3871,0.8325,0.7055,0.833,31
Biker,person,person,occlusion,medium,brightness,3.0,0.5,0.2903,0.3548,0.8203,0.7336,0.722,31
Biker,person,person,occlusion,medium,brightness,3.0,0.55,0.2581,0.2903,0.8406,0.7578,0.611,31
Biker,person,person,occlusion,medium,brightness,3.0,0.6,0.2581,0.2903,0.8406,0.7578,0.556,31
Biker,person,person,occlusion,medium,brightness,3.0,0.65,0.2581,0.2581,0.8406,0.7578,0.444,31
Biker,person,person,occlusion,medium,brightness,3.0,0.7,0.1935,0.1935,0.8705,0.7817,0.333,31
Biker,person,person,occlusion,medium,brightness,3.0,0.75,0.129,0.129,0.8848,0.804,0.222,31
Biker,person,person,occlusion,medium,brightness,3.0,0.8,0.0645,0.0645,0.9021,0.8192,0.111,31
Biker,person,person,occlusion,medium,brightness,3.0,0.85,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,3.0,0.9,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,3.0,0.95,0.0,0.0,0.0,0.0,0.0,31
Biker,person,person,occlusion,medium,brightness,3.0,1.0,0.0,0.0,0.0,0.0,0.0,31
